"GEOID","FULL_NAME","tract","county","state","variable.x","Hispanic","moe.x","variable.y","White","moe.y","variable","Total","moe","Hispanic_Percent","White_Percent","category","Neighborhood_type","indicator_other"
06073015403,"Census Tract 154.03; San Diego County; California","Census Tract 154.03","San Diego"," California","B03002_012",245,98,"B03002_003",1984,280,"B03002_001",2533,267,9.67232530596131,78.3260955388867,"core","70+ NL White",NA
06073015405,"Census Tract 154.05; San Diego County; California","Census Tract 154.05","San Diego"," California","B03002_012",1239,348,"B03002_003",3952,564,"B03002_001",5584,556,22.1883954154728,70.7736389684814,"core","70+ NL White",NA
06073015406,"Census Tract 154.06; San Diego County; California","Census Tract 154.06","San Diego"," California","B03002_012",587,328,"B03002_003",1769,255,"B03002_001",2526,478,23.2383214568488,70.0316706254949,"core","70+ NL White",NA
06073015407,"Census Tract 154.07; San Diego County; California","Census Tract 154.07","San Diego"," California","B03002_012",767,528,"B03002_003",2685,600,"B03002_001",3869,492,19.8242439906953,69.3977772034117,"core","Other",NA
06073015408,"Census Tract 154.08; San Diego County; California","Census Tract 154.08","San Diego"," California","B03002_012",735,214,"B03002_003",2585,776,"B03002_001",4078,889,18.0235409514468,63.3889161353605,"core","Other",NA
06073015501,"Census Tract 155.01; San Diego County; California","Census Tract 155.01","San Diego"," California","B03002_012",1379,408,"B03002_003",3720,622,"B03002_001",5577,481,24.7265554957863,66.7025282409898,"core","Other",NA
06073015502,"Census Tract 155.02; San Diego County; California","Census Tract 155.02","San Diego"," California","B03002_012",737,203,"B03002_003",2213,370,"B03002_001",3130,425,23.5463258785942,70.702875399361,"core","70+ NL White",NA
06073015601,"Census Tract 156.01; San Diego County; California","Census Tract 156.01","San Diego"," California","B03002_012",1309,427,"B03002_003",3933,807,"B03002_001",5798,775,22.5767506036564,67.8337357709555,"core","Other",NA
06073015602,"Census Tract 156.02; San Diego County; California","Census Tract 156.02","San Diego"," California","B03002_012",636,183,"B03002_003",1887,287,"B03002_001",2802,382,22.6980728051392,67.3447537473233,"core","Other",NA
06073015701,"Census Tract 157.01; San Diego County; California","Census Tract 157.01","San Diego"," California","B03002_012",1439,567,"B03002_003",3563,1182,"B03002_001",6486,1109,22.186247301881,54.9337033610854,"core","Other",NA
06073015704,"Census Tract 157.04; San Diego County; California","Census Tract 157.04","San Diego"," California","B03002_012",1706,522,"B03002_003",2026,628,"B03002_001",4483,762,38.0548739683248,45.1929511487843,"core","Other",NA
06073015705,"Census Tract 157.05; San Diego County; California","Census Tract 157.05","San Diego"," California","B03002_012",883,354,"B03002_003",2294,537,"B03002_001",3882,544,22.7460072127769,59.0932509015971,"core","Other",NA
06073015706,"Census Tract 157.06; San Diego County; California","Census Tract 157.06","San Diego"," California","B03002_012",967,549,"B03002_003",1538,594,"B03002_001",2689,604,35.961323912235,57.1959836370398,"core","Other",NA
06073015801,"Census Tract 158.01; San Diego County; California","Census Tract 158.01","San Diego"," California","B03002_012",1518,615,"B03002_003",1603,354,"B03002_001",4109,659,36.9432952056461,39.0119250425894,"core","Other",NA
06073015802,"Census Tract 158.02; San Diego County; California","Census Tract 158.02","San Diego"," California","B03002_012",1613,328,"B03002_003",2442,584,"B03002_001",4901,678,32.911650683534,49.8265660069374,"core","Other",NA
06073015901,"Census Tract 159.01; San Diego County; California","Census Tract 159.01","San Diego"," California","B03002_012",1917,639,"B03002_003",1374,442,"B03002_001",3974,638,48.238550578762,34.5747357825868,"core","Other",NA
06073015902,"Census Tract 159.02; San Diego County; California","Census Tract 159.02","San Diego"," California","B03002_012",1988,653,"B03002_003",2988,892,"B03002_001",5473,789,36.3237712406358,54.5952859492052,"core","Other",NA
06073016000,"Census Tract 160; San Diego County; California","Census Tract 160","San Diego"," California","B03002_012",850,264,"B03002_003",1355,267,"B03002_001",2374,350,35.804549283909,57.0766638584667,"core","Other",NA
06073016100,"Census Tract 161; San Diego County; California","Census Tract 161","San Diego"," California","B03002_012",1402,459,"B03002_003",4387,1042,"B03002_001",6518,972,21.5096655415772,67.3059220619822,"core","Other",NA
06073016201,"Census Tract 162.01; San Diego County; California","Census Tract 162.01","San Diego"," California","B03002_012",654,321,"B03002_003",3966,648,"B03002_001",5227,626,12.5119571455902,75.875263057203,"core","70+ NL White",NA
06073016202,"Census Tract 162.02; San Diego County; California","Census Tract 162.02","San Diego"," California","B03002_012",749,440,"B03002_003",1831,587,"B03002_001",4266,711,17.5574308485701,42.920768870136,"core","Other",NA
06073016301,"Census Tract 163.01; San Diego County; California","Census Tract 163.01","San Diego"," California","B03002_012",2053,519,"B03002_003",2299,541,"B03002_001",5128,697,40.0351014040562,44.8322932917317,"core","Other",NA
06073016302,"Census Tract 163.02; San Diego County; California","Census Tract 163.02","San Diego"," California","B03002_012",2088,618,"B03002_003",2961,746,"B03002_001",5918,796,35.2821899290301,50.0337952010814,"core","Other",NA
06073016401,"Census Tract 164.01; San Diego County; California","Census Tract 164.01","San Diego"," California","B03002_012",1741,423,"B03002_003",3102,506,"B03002_001",5439,579,32.0095605809892,57.0325427468285,"core","Other",NA
06073016403,"Census Tract 164.03; San Diego County; California","Census Tract 164.03","San Diego"," California","B03002_012",1362,475,"B03002_003",3614,843,"B03002_001",5977,1191,22.7873515141375,60.4651162790698,"core","Other",NA
06073016404,"Census Tract 164.04; San Diego County; California","Census Tract 164.04","San Diego"," California","B03002_012",1221,566,"B03002_003",2052,641,"B03002_001",3790,394,32.2163588390501,54.1424802110818,"core","Other",NA
06073016502,"Census Tract 165.02; San Diego County; California","Census Tract 165.02","San Diego"," California","B03002_012",2379,998,"B03002_003",4292,999,"B03002_001",8159,1253,29.1579850471872,52.6044858438534,"core","Other",NA
06073016503,"Census Tract 165.03; San Diego County; California","Census Tract 165.03","San Diego"," California","B03002_012",733,297,"B03002_003",1916,366,"B03002_001",2944,510,24.898097826087,65.0815217391304,"core","Other",NA
06073016504,"Census Tract 165.04; San Diego County; California","Census Tract 165.04","San Diego"," California","B03002_012",2095,576,"B03002_003",2981,733,"B03002_001",6729,1076,31.1338980532026,44.3007876356071,"core","Other",NA
06073016606,"Census Tract 166.06; San Diego County; California","Census Tract 166.06","San Diego"," California","B03002_012",774,209,"B03002_003",2551,493,"B03002_001",3625,598,21.351724137931,70.3724137931034,"core","70+ NL White",NA
