"GEOID","FULL_CENSUS_TRACT_NAME","latino_population","white_population","total_population","latino_percentage","white_percentage","neighborhood_type"
"06037480602","Census Tract 4806.02; Los Angeles County; California",658,2041,4149,15.8592431911304,49.1925765244637,"Other"
"06037480702","Census Tract 4807.02; Los Angeles County; California",809,1159,4564,17.7256792287467,25.3943908851884,"Other"
"06037480703","Census Tract 4807.03; Los Angeles County; California",674,1665,4156,16.2175168431184,40.0625601539942,"Other"
"06037480704","Census Tract 4807.04; Los Angeles County; California",732,1376,4109,17.8145534193234,33.4874665368703,"Other"
"06037480802","Census Tract 4808.02; Los Angeles County; California",1633,331,3238,50.4323656578135,10.2223594811612,"Other"
"06037480803","Census Tract 4808.03; Los Angeles County; California",1772,543,3145,56.3434022257552,17.2655007949126,"Other"
"06037480804","Census Tract 4808.04; Los Angeles County; California",1823,414,4695,38.828541001065,8.81789137380192,"Other"
"06037480901","Census Tract 4809.01; Los Angeles County; California",1299,194,4207,30.8771095792726,4.61136201568814,"Other"
"06037480902","Census Tract 4809.02; Los Angeles County; California",1705,201,4318,39.4858730893932,4.65493283927744,"Other"
"06037480903","Census Tract 4809.03; Los Angeles County; California",858,252,3116,27.5353016688062,8.08729139922978,"Other"
"06037481001","Census Tract 4810.01; Los Angeles County; California",1238,583,4679,26.4586450096174,12.4599273349006,"Other"
"06037481002","Census Tract 4810.02; Los Angeles County; California",2163,658,5571,38.8260635433495,11.8111649614073,"Other"
"06037481101","Census Tract 4811.01; Los Angeles County; California",1393,632,4076,34.1756624141315,15.5053974484789,"Other"
"06037481102","Census Tract 4811.02; Los Angeles County; California",1210,559,3707,32.6409495548961,15.0795791745347,"Other"
"06037481103","Census Tract 4811.03; Los Angeles County; California",2008,164,5224,38.43797856049,3.13935681470138,"Other"
"06037481201","Census Tract 4812.01; Los Angeles County; California",1349,318,4218,31.981981981982,7.53911806543385,"Other"
"06037481203","Census Tract 4812.03; Los Angeles County; California",2313,575,6170,37.4878444084279,9.3192868719611,"Other"
"06037481300","Census Tract 4813; Los Angeles County; California",997,73,3338,29.8681845416417,2.18693828639904,"Other"
"06037481401","Census Tract 4814.01; Los Angeles County; California",1009,281,5198,19.4113120430935,5.40592535590612,"Other"
"06037481403","Census Tract 4814.03; Los Angeles County; California",466,168,3316,14.0530759951749,5.06634499396864,"Other"
"06037481404","Census Tract 4814.04; Los Angeles County; California",703,200,3933,17.8743961352657,5.08517670989067,"Other"
"06037481500","Census Tract 4815; Los Angeles County; California",745,195,4159,17.9129598461169,4.68862707381582,"Other"
"06037481603","Census Tract 4816.03; Los Angeles County; California",655,148,3450,18.9855072463768,4.28985507246377,"Other"
"06037481604","Census Tract 4816.04; Los Angeles County; California",1572,156,3980,39.4974874371859,3.91959798994975,"Other"
"06037481605","Census Tract 4816.05; Los Angeles County; California",833,90,2806,29.6863863150392,3.20741268709907,"Other"
"06037481606","Census Tract 4816.06; Los Angeles County; California",1504,134,5003,30.0619628223066,2.67839296422147,"Other"
"06037481711","Census Tract 4817.11; Los Angeles County; California",350,166,4609,7.59383814276416,3.601648947711,"Other"
"06037481712","Census Tract 4817.12; Los Angeles County; California",750,43,5177,14.4871547228124,0.83059687077458,"Other"
"06037481713","Census Tract 4817.13; Los Angeles County; California",442,210,2876,15.3685674547983,7.30180806675939,"Other"
"06037481714","Census Tract 4817.14; Los Angeles County; California",333,67,2742,12.144420131291,2.4434719183078,"Other"
"06037481800","Census Tract 4818; Los Angeles County; California",440,295,2307,19.0723883831816,12.7871694841786,"Other"
"06037481901","Census Tract 4819.01; Los Angeles County; California",2982,640,5652,52.76008492569,11.3234253361642,"Other"
"06037481902","Census Tract 4819.02; Los Angeles County; California",1498,294,3255,46.0215053763441,9.03225806451613,"Other"
"06037482001","Census Tract 4820.01; Los Angeles County; California",370,147,2676,13.8266068759342,5.4932735426009,"Other"
"06037482002","Census Tract 4820.02; Los Angeles County; California",2350,722,7210,32.5936199722608,10.0138696255201,"Other"
"06037482101","Census Tract 4821.01; Los Angeles County; California",1371,217,4373,31.3514749599817,4.96226846558427,"Other"
"06037482102","Census Tract 4821.02; Los Angeles County; California",775,315,3188,24.3099121706399,9.88080301129235,"Other"
"06037482201","Census Tract 4822.01; Los Angeles County; California",803,167,3922,20.4742478327384,4.25803161652218,"Other"
"06037482202","Census Tract 4822.02; Los Angeles County; California",1094,188,5022,21.784149741139,3.74352847471127,"Other"
"06037482301","Census Tract 4823.01; Los Angeles County; California",1177,163,5176,22.7395672333849,3.14914992272025,"Other"
"06037482303","Census Tract 4823.03; Los Angeles County; California",1563,89,5075,30.7980295566502,1.75369458128079,"Other"
"06037482304","Census Tract 4823.04; Los Angeles County; California",1294,158,2842,45.5313159746657,5.5594651653765,"Other"
"06037482401","Census Tract 4824.01; Los Angeles County; California",1545,67,3600,42.9166666666667,1.86111111111111,"Other"
"06037482403","Census Tract 4824.03; Los Angeles County; California",1460,0,3172,46.0277427490542,0,"Other"
"06037482404","Census Tract 4824.04; Los Angeles County; California",827,375,3428,24.1248541423571,10.9393232205368,"Other"
"06037482502","Census Tract 4825.02; Los Angeles County; California",735,62,3519,20.8866155157715,1.76186416595624,"Other"
"06037482503","Census Tract 4825.03; Los Angeles County; California",747,31,3808,19.6165966386555,0.814075630252101,"Other"
"06037482521","Census Tract 4825.21; Los Angeles County; California",1377,319,5279,26.0844856980489,6.0428111384732,"Other"
"06037482522","Census Tract 4825.22; Los Angeles County; California",2137,150,4404,48.5240690281562,3.40599455040872,"Other"
"06037482600","Census Tract 4826; Los Angeles County; California",1449,498,6377,22.7222832052689,7.80931472479222,"Other"
"06037482701","Census Tract 4827.01; Los Angeles County; California",2155,168,3807,56.6062516417126,4.41292356185973,"Other"
"06037482702","Census Tract 4827.02; Los Angeles County; California",856,131,2462,34.7684809098294,5.32087733549959,"Other"
"06037482801","Census Tract 4828.01; Los Angeles County; California",2052,200,4069,50.4300811010076,4.91521258294421,"Other"
"06037500100","Census Tract 5001; Los Angeles County; California",1102,1245,3601,30.6026103860039,34.5737295195779,"Other"
"06037500202","Census Tract 5002.02; Los Angeles County; California",2096,1518,4827,43.4224155790346,31.4481044126787,"Other"
"06037500203","Census Tract 5002.03; Los Angeles County; California",1814,1997,4178,43.4179033030158,47.7979894686453,"Other"
"06037500204","Census Tract 5002.04; Los Angeles County; California",292,1411,2256,12.9432624113475,62.5443262411348,"Other"
"06037500300","Census Tract 5003; Los Angeles County; California",1544,747,2870,53.7979094076655,26.0278745644599,"Other"
"06037500402","Census Tract 5004.02; Los Angeles County; California",4166,85,4766,87.4108266890474,1.78346621905162,"Latino Neighborhood"
"06037500403","Census Tract 5004.03; Los Angeles County; California",3095,119,3497,88.5044323706034,3.40291678581641,"Latino Neighborhood"
"06037500404","Census Tract 5004.04; Los Angeles County; California",3506,366,4173,84.0162952312485,8.7706685837527,"Latino Neighborhood"
"06037500500","Census Tract 5005; Los Angeles County; California",2707,116,2891,93.6354202698028,4.01245243860256,"Latino Neighborhood"
"06037500600","Census Tract 5006; Los Angeles County; California",5111,53,5286,96.6893681422626,1.00264850548619,"Latino Neighborhood"
"06037500700","Census Tract 5007; Los Angeles County; California",6678,194,7177,93.0472342204264,2.70307928103664,"Latino Neighborhood"
"06037500800","Census Tract 5008; Los Angeles County; California",4862,253,5149,94.4261021557584,4.91357545154399,"Latino Neighborhood"
"06037500900","Census Tract 5009; Los Angeles County; California",4925,342,5625,87.5555555555556,6.08,"Latino Neighborhood"
"06037501001","Census Tract 5010.01; Los Angeles County; California",2955,103,3110,95.016077170418,3.31189710610932,"Latino Neighborhood"
"06037501002","Census Tract 5010.02; Los Angeles County; California",3570,517,4469,79.883642873126,11.568583575744,"Latino Neighborhood"
"06037501200","Census Tract 5012; Los Angeles County; California",3863,618,5134,75.2434748733931,12.0373977405532,"Latino Neighborhood"
"06037501301","Census Tract 5013.01; Los Angeles County; California",2138,784,3067,69.7098141506358,25.5624388653407,"Other"
"06037501302","Census Tract 5013.02; Los Angeles County; California",3219,979,4425,72.7457627118644,22.1242937853107,"Latino Neighborhood"
"06037501400","Census Tract 5014; Los Angeles County; California",2568,271,3093,83.0261881668283,8.76172001293243,"Latino Neighborhood"
"06037501501","Census Tract 5015.01; Los Angeles County; California",1095,690,2022,54.1543026706231,34.1246290801187,"Other"
"06037501503","Census Tract 5015.03; Los Angeles County; California",4007,840,5517,72.6300525647997,15.2256661228929,"Latino Neighborhood"
"06037501504","Census Tract 5015.04; Los Angeles County; California",2489,592,3395,73.3136966126657,17.4374079528719,"Latino Neighborhood"
"06037501600","Census Tract 5016; Los Angeles County; California",3975,2170,7041,56.4550489987218,30.8194858684846,"Other"
"06037501700","Census Tract 5017; Los Angeles County; California",2303,1412,3895,59.1270860077022,36.2516046213094,"Other"
"06037501802","Census Tract 5018.02; Los Angeles County; California",2304,647,3360,68.5714285714286,19.2559523809524,"Other"
"06037501803","Census Tract 5018.03; Los Angeles County; California",3859,662,4970,77.6458752515091,13.3199195171026,"Latino Neighborhood"
"06037501804","Census Tract 5018.04; Los Angeles County; California",1937,222,2266,85.4810238305384,9.79699911738747,"Latino Neighborhood"
"06037501900","Census Tract 5019; Los Angeles County; California",3075,798,4321,71.164082388336,18.4679472344365,"Latino Neighborhood"
"06037502003","Census Tract 5020.03; Los Angeles County; California",2189,248,2633,83.1371059627801,9.41891378655526,"Latino Neighborhood"
"06037502004","Census Tract 5020.04; Los Angeles County; California",3492,245,4061,85.9886727407043,6.03299679881802,"Latino Neighborhood"
"06037502005","Census Tract 5020.05; Los Angeles County; California",3622,756,4480,80.8482142857143,16.875,"Latino Neighborhood"
"06037502100","Census Tract 5021; Los Angeles County; California",3811,739,4956,76.8966908797417,14.911218724778,"Latino Neighborhood"
"06037502200","Census Tract 5022; Los Angeles County; California",6210,489,6994,88.7903917643695,6.99170717758078,"Latino Neighborhood"
"06037502303","Census Tract 5023.03; Los Angeles County; California",7556,532,8377,90.1993553778202,6.35072221559031,"Latino Neighborhood"
"06037502401","Census Tract 5024.01; Los Angeles County; California",4664,292,5136,90.809968847352,5.68535825545171,"Latino Neighborhood"
"06037502402","Census Tract 5024.02; Los Angeles County; California",3152,189,3494,90.2117916428163,5.40927303949628,"Latino Neighborhood"
"06037502500","Census Tract 5025; Los Angeles County; California",3893,137,4096,95.0439453125,3.3447265625,"Latino Neighborhood"
"06037502602","Census Tract 5026.02; Los Angeles County; California",3669,293,4178,87.8171373863092,7.01292484442317,"Latino Neighborhood"
"06037502603","Census Tract 5026.03; Los Angeles County; California",2711,323,3259,83.1850260816201,9.91101564897208,"Latino Neighborhood"
"06037502604","Census Tract 5026.04; Los Angeles County; California",3533,122,3907,90.4274379319171,3.12260046071154,"Latino Neighborhood"
"06037502700","Census Tract 5027; Los Angeles County; California",5968,627,7269,82.1020773146237,8.62567065621131,"Latino Neighborhood"
"06037502801","Census Tract 5028.01; Los Angeles County; California",5123,896,6452,79.4017358958462,13.8871667699938,"Latino Neighborhood"
"06037502901","Census Tract 5029.01; Los Angeles County; California",4840,685,5821,83.1472255626181,11.7677375021474,"Latino Neighborhood"
"06037503000","Census Tract 5030; Los Angeles County; California",4757,284,5836,81.5113091158328,4.86634681288554,"Latino Neighborhood"
"06037503103","Census Tract 5031.03; Los Angeles County; California",4687,512,5646,83.0145235565002,9.06836698547644,"Latino Neighborhood"
"06037503104","Census Tract 5031.04; Los Angeles County; California",2055,101,2493,82.4308062575211,4.0513437625351,"Latino Neighborhood"
"06037503105","Census Tract 5031.05; Los Angeles County; California",2693,321,3589,75.0348286430761,8.94399554193369,"Latino Neighborhood"
"06037503106","Census Tract 5031.06; Los Angeles County; California",2813,496,3755,74.91344873502,13.2090545938748,"Latino Neighborhood"
"06037503201","Census Tract 5032.01; Los Angeles County; California",3030,503,3956,76.592517694641,12.7148634984833,"Latino Neighborhood"
"06037503202","Census Tract 5032.02; Los Angeles County; California",3532,458,4529,77.9863104438066,10.1126076396556,"Latino Neighborhood"
"06037503301","Census Tract 5033.01; Los Angeles County; California",2435,835,3601,67.6201055262427,23.1880033324077,"Other"
"06037503302","Census Tract 5033.02; Los Angeles County; California",4373,1152,5889,74.2570894888776,19.5618950585838,"Latino Neighborhood"
"06037503401","Census Tract 5034.01; Los Angeles County; California",4834,2107,7421,65.1394690742488,28.3923999460989,"Other"
"06037503402","Census Tract 5034.02; Los Angeles County; California",2343,1061,3860,60.699481865285,27.4870466321244,"Other"
"06037503501","Census Tract 5035.01; Los Angeles County; California",5189,1293,7151,72.5632778632359,18.0813872185708,"Latino Neighborhood"
"06037503502","Census Tract 5035.02; Los Angeles County; California",3132,809,4234,73.972602739726,19.1072272083137,"Latino Neighborhood"
"06037503601","Census Tract 5036.01; Los Angeles County; California",2423,1151,4317,56.1269400046328,26.6620338197823,"Other"
"06037503602","Census Tract 5036.02; Los Angeles County; California",1608,1238,4110,39.1240875912409,30.1216545012165,"Other"
"06037503701","Census Tract 5037.01; Los Angeles County; California",2569,1774,4861,52.8492079818967,36.4945484468216,"Other"
"06037503702","Census Tract 5037.02; Los Angeles County; California",2987,1608,5387,55.4483014664934,29.8496380174494,"Other"
"06037503704","Census Tract 5037.04; Los Angeles County; California",951,724,4364,21.7919340054995,16.5902841429881,"Other"
"06037503705","Census Tract 5037.05; Los Angeles County; California",324,1166,2671,12.1302882815425,43.6540621490079,"Other"
"06037503801","Census Tract 5038.01; Los Angeles County; California",1623,1096,3622,44.809497515185,30.2595251242407,"Other"
"06037503802","Census Tract 5038.02; Los Angeles County; California",2644,1121,5277,50.10422588592,21.2431305666098,"Other"
"06037503901","Census Tract 5039.01; Los Angeles County; California",940,656,2275,41.3186813186813,28.8351648351648,"Other"
"06037503902","Census Tract 5039.02; Los Angeles County; California",2733,1678,5367,50.9223029625489,31.265138811254,"Other"
"06037504001","Census Tract 5040.01; Los Angeles County; California",2020,1961,5265,38.366571699905,37.2459639126306,"Other"
"06037504002","Census Tract 5040.02; Los Angeles County; California",2920,1855,5457,53.5092541689573,33.9930364669232,"Other"
"06037504101","Census Tract 5041.01; Los Angeles County; California",3463,598,4919,70.4004879040455,12.1569424679813,"Latino Neighborhood"
"06037504200","Census Tract 5042; Los Angeles County; California",5001,611,7427,67.3353978726269,8.22674027198061,"Other"
"06037530005","Census Tract 5300.05; Los Angeles County; California",1070,254,3386,31.6007088009451,7.50147666863556,"Other"
"06037530006","Census Tract 5300.06; Los Angeles County; California",3050,595,4913,62.0801953999593,12.1107266435986,"Other"
"06037530007","Census Tract 5300.07; Los Angeles County; California",4311,931,6539,65.9275118519651,14.2376510169751,"Other"
"06037530101","Census Tract 5301.01; Los Angeles County; California",4336,555,5452,79.5304475421864,10.1797505502568,"Latino Neighborhood"
"06037530102","Census Tract 5301.02; Los Angeles County; California",3657,690,4706,77.7093072673183,14.6621334466638,"Latino Neighborhood"
"06037530202","Census Tract 5302.02; Los Angeles County; California",3795,130,4176,90.8764367816092,3.11302681992337,"Latino Neighborhood"
"06037530203","Census Tract 5302.03; Los Angeles County; California",1999,173,2520,79.3253968253968,6.86507936507937,"Latino Neighborhood"
"06037530204","Census Tract 5302.04; Los Angeles County; California",3654,77,4044,90.3560830860534,1.90405539070228,"Latino Neighborhood"
"06037530301","Census Tract 5303.01; Los Angeles County; California",2038,20,2167,94.0470696815874,0.922934933087217,"Latino Neighborhood"
"06037530302","Census Tract 5303.02; Los Angeles County; California",6127,137,6424,95.3767123287671,2.13262764632628,"Latino Neighborhood"
"06037530400","Census Tract 5304; Los Angeles County; California",2816,9,3723,75.6379264034381,0.24174053182917,"Latino Neighborhood"
"06037530500","Census Tract 5305; Los Angeles County; California",3750,193,4103,91.3965391177187,4.70387521325859,"Latino Neighborhood"
"06037530603","Census Tract 5306.03; Los Angeles County; California",3792,502,4419,85.8112695179905,11.3600362072867,"Latino Neighborhood"
"06037530700","Census Tract 5307; Los Angeles County; California",1997,82,2152,92.7973977695167,3.81040892193309,"Latino Neighborhood"
"06037530801","Census Tract 5308.01; Los Angeles County; California",4715,402,5773,81.6733067729084,6.96345054564351,"Latino Neighborhood"
"06037530802","Census Tract 5308.02; Los Angeles County; California",2889,134,3190,90.564263322884,4.20062695924765,"Latino Neighborhood"
"06037530901","Census Tract 5309.01; Los Angeles County; California",3859,41,3916,98.5444330949949,1.04698672114402,"Latino Neighborhood"
"06037530902","Census Tract 5309.02; Los Angeles County; California",3949,41,4058,97.313947757516,1.01034992607196,"Latino Neighborhood"
"06037531000","Census Tract 5310; Los Angeles County; California",5071,65,5136,98.7344236760125,1.26557632398754,"Latino Neighborhood"
"06037531101","Census Tract 5311.01; Los Angeles County; California",4802,31,4833,99.3585764535485,0.641423546451479,"Latino Neighborhood"
"06037531102","Census Tract 5311.02; Los Angeles County; California",2410,6,2485,96.9818913480885,0.241448692152918,"Latino Neighborhood"
"06037531201","Census Tract 5312.01; Los Angeles County; California",4045,29,4118,98.2272948033026,0.704225352112676,"Latino Neighborhood"
"06037531202","Census Tract 5312.02; Los Angeles County; California",4089,18,4252,96.1665098777046,0.423330197554092,"Latino Neighborhood"
"06037531301","Census Tract 5313.01; Los Angeles County; California",5180,86,5360,96.6417910447761,1.6044776119403,"Latino Neighborhood"
"06037531302","Census Tract 5313.02; Los Angeles County; California",5391,50,5549,97.1526401153361,0.901063254640476,"Latino Neighborhood"
"06037531502","Census Tract 5315.02; Los Angeles County; California",3059,26,3085,99.1572123176661,0.842787682333874,"Latino Neighborhood"
"06037531503","Census Tract 5315.03; Los Angeles County; California",2563,81,2652,96.6440422322775,3.05429864253394,"Latino Neighborhood"
"06037531504","Census Tract 5315.04; Los Angeles County; California",4087,0,4097,99.7559189650964,0,"Latino Neighborhood"
"06037531602","Census Tract 5316.02; Los Angeles County; California",3769,29,3819,98.6907567426028,0.75936108929039,"Latino Neighborhood"
"06037531603","Census Tract 5316.03; Los Angeles County; California",3477,77,3665,94.8703956343793,2.10095497953615,"Latino Neighborhood"
"06037531604","Census Tract 5316.04; Los Angeles County; California",3250,0,3255,99.8463901689708,0,"Latino Neighborhood"
"06037531701","Census Tract 5317.01; Los Angeles County; California",5576,25,5692,97.962052002811,0.439212930428672,"Latino Neighborhood"
"06037531702","Census Tract 5317.02; Los Angeles County; California",4738,98,4946,95.7945814799838,1.98139911039224,"Latino Neighborhood"
"06037531800","Census Tract 5318; Los Angeles County; California",4591,20,4780,96.0460251046025,0.418410041841004,"Latino Neighborhood"
"06037531901","Census Tract 5319.01; Los Angeles County; California",6338,118,6531,97.0448629612617,1.80676772316644,"Latino Neighborhood"
"06037531902","Census Tract 5319.02; Los Angeles County; California",4117,45,4217,97.6286459568414,1.06710931942139,"Latino Neighborhood"
"06037532001","Census Tract 5320.01; Los Angeles County; California",3031,92,3139,96.5594138260593,2.9308697037273,"Latino Neighborhood"
"06037532002","Census Tract 5320.02; Los Angeles County; California",3072,146,3414,89.9824253075571,4.27650849443468,"Latino Neighborhood"
"06037532101","Census Tract 5321.01; Los Angeles County; California",6583,59,7044,93.4554230550823,0.837592277115275,"Latino Neighborhood"
"06037532102","Census Tract 5321.02; Los Angeles County; California",2738,216,3521,77.7619994319796,6.13462084635047,"Latino Neighborhood"
"06037532200","Census Tract 5322; Los Angeles County; California",6123,223,6983,87.6843763425462,3.19346985536302,"Latino Neighborhood"
"06037532302","Census Tract 5323.02; Los Angeles County; California",4459,65,4588,97.1883173496077,1.41673931996513,"Latino Neighborhood"
"06037532303","Census Tract 5323.03; Los Angeles County; California",4125,54,4399,93.7713116617413,1.22755171629916,"Latino Neighborhood"
"06037532304","Census Tract 5323.04; Los Angeles County; California",3272,430,4119,79.4367564942947,10.4394270453994,"Latino Neighborhood"
"06037532500","Census Tract 5325; Los Angeles County; California",3562,60,3833,92.9298199843465,1.56535350900078,"Latino Neighborhood"
"06037532605","Census Tract 5326.05; Los Angeles County; California",4022,24,4129,97.4085735044805,0.581254541051102,"Latino Neighborhood"
"06037532606","Census Tract 5326.06; Los Angeles County; California",3888,68,3987,97.5169300225734,1.70554301479809,"Latino Neighborhood"
"06037532607","Census Tract 5326.07; Los Angeles County; California",4694,125,4943,94.9625733360308,2.52882864657091,"Latino Neighborhood"
"06037532700","Census Tract 5327; Los Angeles County; California",3189,23,3306,96.4609800362976,0.695704779189353,"Latino Neighborhood"
"06037532800","Census Tract 5328; Los Angeles County; California",4290,5,4392,97.6775956284153,0.11384335154827,"Latino Neighborhood"
"06037532900","Census Tract 5329; Los Angeles County; California",6226,33,6620,94.0483383685801,0.498489425981873,"Latino Neighborhood"
"06037533001","Census Tract 5330.01; Los Angeles County; California",4142,18,4502,92.0035539760107,0.399822301199467,"Latino Neighborhood"
"06037533002","Census Tract 5330.02; Los Angeles County; California",2367,0,2403,98.501872659176,0,"Latino Neighborhood"
"06037533103","Census Tract 5331.03; Los Angeles County; California",3156,35,3211,98.2871379632513,1.09000311429461,"Latino Neighborhood"
"06037533104","Census Tract 5331.04; Los Angeles County; California",4276,125,4451,96.0682992585936,2.80835767243316,"Latino Neighborhood"
"06037533105","Census Tract 5331.05; Los Angeles County; California",2402,17,2419,99.2972302604382,0.702769739561802,"Latino Neighborhood"
"06037533108","Census Tract 5331.08; Los Angeles County; California",4577,57,4751,96.337613134077,1.19974742159545,"Latino Neighborhood"
"06037533201","Census Tract 5332.01; Los Angeles County; California",2416,5,2421,99.7934737711689,0.206526228831062,"Latino Neighborhood"
"06037533204","Census Tract 5332.04; Los Angeles County; California",4316,9,4451,96.9669737137722,0.202201752415188,"Latino Neighborhood"
"06037533300","Census Tract 5333; Los Angeles County; California",2957,11,2993,98.7971934513866,0.367524223187437,"Latino Neighborhood"
"06037533401","Census Tract 5334.01; Los Angeles County; California",4849,58,4923,98.4968515133049,1.17814340849076,"Latino Neighborhood"
"06037533402","Census Tract 5334.02; Los Angeles County; California",3749,21,3770,99.4429708222812,0.557029177718833,"Latino Neighborhood"
"06037533403","Census Tract 5334.03; Los Angeles County; California",2205,44,2505,88.0239520958084,1.7564870259481,"Latino Neighborhood"
"06037533501","Census Tract 5335.01; Los Angeles County; California",2845,7,2852,99.7545582047686,0.245441795231417,"Latino Neighborhood"
"06037533504","Census Tract 5335.04; Los Angeles County; California",4007,10,4045,99.0605686032138,0.247218788627936,"Latino Neighborhood"
"06037533601","Census Tract 5336.01; Los Angeles County; California",3973,127,4279,92.8487964477682,2.9679831736387,"Latino Neighborhood"
"06037533602","Census Tract 5336.02; Los Angeles County; California",4159,289,4932,84.3268450932685,5.85969180859692,"Latino Neighborhood"
"06037533603","Census Tract 5336.03; Los Angeles County; California",6028,259,6407,94.0845949742469,4.04245356641174,"Latino Neighborhood"
"06037533701","Census Tract 5337.01; Los Angeles County; California",2919,25,3009,97.0089730807577,0.830840810900631,"Latino Neighborhood"
"06037533702","Census Tract 5337.02; Los Angeles County; California",3552,5,3568,99.5515695067265,0.140134529147982,"Latino Neighborhood"
"06037533703","Census Tract 5337.03; Los Angeles County; California",4175,0,4241,98.4437632633813,0,"Latino Neighborhood"
"06037533803","Census Tract 5338.03; Los Angeles County; California",4750,895,5775,82.2510822510823,15.4978354978355,"Latino Neighborhood"
"06037533804","Census Tract 5338.04; Los Angeles County; California",3491,33,3524,99.0635641316686,0.936435868331442,"Latino Neighborhood"
"06037533805","Census Tract 5338.05; Los Angeles County; California",3645,35,3816,95.5188679245283,0.917190775681342,"Latino Neighborhood"
"06037533806","Census Tract 5338.06; Los Angeles County; California",3498,283,3791,92.2711685571089,7.46504879978897,"Latino Neighborhood"
"06037533901","Census Tract 5339.01; Los Angeles County; California",4731,45,5083,93.0749557348023,0.885303954357663,"Latino Neighborhood"
"06037533902","Census Tract 5339.02; Los Angeles County; California",4377,68,4454,98.2712168837,1.52671755725191,"Latino Neighborhood"
"06037534001","Census Tract 5340.01; Los Angeles County; California",5094,48,5142,99.0665110851809,0.933488914819136,"Latino Neighborhood"
"06037534002","Census Tract 5340.02; Los Angeles County; California",3720,196,4064,91.5354330708661,4.82283464566929,"Latino Neighborhood"
"06037534101","Census Tract 5341.01; Los Angeles County; California",1864,30,1931,96.5302951838426,1.55359917141378,"Latino Neighborhood"
"06037534102","Census Tract 5341.02; Los Angeles County; California",5797,34,5912,98.0548037889039,0.57510148849797,"Latino Neighborhood"
"06037534201","Census Tract 5342.01; Los Angeles County; California",4049,70,4169,97.1216118973375,1.67905972655313,"Latino Neighborhood"
"06037534202","Census Tract 5342.02; Los Angeles County; California",4953,187,5258,94.1993153290224,3.55648535564854,"Latino Neighborhood"
"06037534203","Census Tract 5342.03; Los Angeles County; California",3146,76,3250,96.8,2.33846153846154,"Latino Neighborhood"
"06037534301","Census Tract 5343.01; Los Angeles County; California",3860,123,4104,94.0545808966862,2.99707602339181,"Latino Neighborhood"
"06037534302","Census Tract 5343.02; Los Angeles County; California",3737,12,3861,96.7883967883968,0.310800310800311,"Latino Neighborhood"
"06037534403","Census Tract 5344.03; Los Angeles County; California",2987,113,3100,96.3548387096774,3.64516129032258,"Latino Neighborhood"
"06037534404","Census Tract 5344.04; Los Angeles County; California",3148,82,3244,97.0406905055487,2.52774352651048,"Latino Neighborhood"
"06037534405","Census Tract 5344.05; Los Angeles County; California",3909,54,4000,97.725,1.35,"Latino Neighborhood"
"06037534406","Census Tract 5344.06; Los Angeles County; California",4335,0,4348,99.7010119595216,0,"Latino Neighborhood"
"06037534501","Census Tract 5345.01; Los Angeles County; California",5567,59,5651,98.5135374270041,1.04406299769952,"Latino Neighborhood"
"06037534502","Census Tract 5345.02; Los Angeles County; California",3207,179,3403,94.2403761387011,5.26006464883926,"Latino Neighborhood"
"06037534700","Census Tract 5347; Los Angeles County; California",4362,62,4448,98.0665467625899,1.39388489208633,"Latino Neighborhood"
"06037534802","Census Tract 5348.02; Los Angeles County; California",2595,38,2649,97.9614949037373,1.43450358625897,"Latino Neighborhood"
"06037534803","Census Tract 5348.03; Los Angeles County; California",4636,66,4749,97.6205516950937,1.38976626658244,"Latino Neighborhood"
"06037534804","Census Tract 5348.04; Los Angeles County; California",4319,10,4363,98.9915195966078,0.229200091680037,"Latino Neighborhood"
"06037534900","Census Tract 5349; Los Angeles County; California",5731,39,5790,98.9810017271157,0.673575129533679,"Latino Neighborhood"
"06037535001","Census Tract 5350.01; Los Angeles County; California",3916,14,4176,93.7739463601533,0.335249042145594,"Latino Neighborhood"
"06037535002","Census Tract 5350.02; Los Angeles County; California",3536,0,3670,96.3487738419619,0,"Latino Neighborhood"
"06037535101","Census Tract 5351.01; Los Angeles County; California",7309,72,7994,91.4310733049787,0.900675506629972,"Latino Neighborhood"
"06037535102","Census Tract 5351.02; Los Angeles County; California",4079,50,4570,89.2560175054705,1.09409190371991,"Latino Neighborhood"
"06037535200","Census Tract 5352; Los Angeles County; California",5115,5,6043,84.6433890451762,0.0827403607479729,"Latino Neighborhood"
"06037535300","Census Tract 5353; Los Angeles County; California",6071,32,6232,97.4165596919127,0.513478818998716,"Latino Neighborhood"
"06037535400","Census Tract 5354; Los Angeles County; California",3128,19,3434,91.0891089108911,0.553290623179965,"Latino Neighborhood"
"06037535501","Census Tract 5355.01; Los Angeles County; California",3126,41,3234,96.6604823747681,1.26777983920841,"Latino Neighborhood"
"06037535502","Census Tract 5355.02; Los Angeles County; California",5118,125,5345,95.7530402245089,2.33863423760524,"Latino Neighborhood"
"06037535503","Census Tract 5355.03; Los Angeles County; California",2279,49,2375,95.9578947368421,2.06315789473684,"Latino Neighborhood"
"06037535603","Census Tract 5356.03; Los Angeles County; California",3608,7,3841,93.9338713876595,0.182244207237699,"Latino Neighborhood"
"06037535604","Census Tract 5356.04; Los Angeles County; California",4219,27,4256,99.1306390977444,0.634398496240602,"Latino Neighborhood"
"06037535605","Census Tract 5356.05; Los Angeles County; California",4464,69,4546,98.1962164540255,1.51781786185658,"Latino Neighborhood"
